ProductID,Status,Description,Category,StdAccountingCost,SKU,ItemPrice,UnitOfMeasure,WeightPerUnit,DoesGetBuilt,MSQ,AllocatedDoneDate,OnOrderUnits,RawConsumption,BuildOutToDays,RawConsumption,UPC
105611,Active,Salicylic Acid 20% Peel (1 fl oz) UNP,Sell-Cosmetics,1.98,SalicylicAcid20%.UNP,14.25,,1,1,,,0,,31,,7.42309E+11
105612,Active,Sodium Bicarbonate (50 lb) POI (RET),Sell-Powder,,SodiumBicarb50lb,,,800,1,,,0,1,31,1,16463997887
105613,Active,Granular Sodium Bentonite (50 lb) POI (RET),Sell-Powder,,GranSoBent800oz,,,,1,,,0,,31,,
105614,Active,Green Tea Capsules (100 capsules 250 mg) POI,Sell-Capsules,3.52,GreenTea.100c.POI,15.5,,4,1,,10/12/2018,0,,45,,7.42309E+11
105615,Active,Green Tea Capsules (200 capsules 400 mg) EBE,Sell-Capsules,6.85,GreenTea.200c.EBE,15.85,,8,1,,10/12/2018,0,,31,,7.42309E+11
105616,Active,Maca Capsules (100 Capsules 400 mg) POI,Sell-Capsules,3.52,Maca(100Caps)POI,10.85,,4,1,,,0,,31,,7.42309E+11
105617,Active,Moringa Capsules (100 Capsules 200 mg) POI,Sell-Capsules,3.17,Moringa(100Caps)POI,14.95,ea,4,1,,10/26/2018,0,,45,,7.42309E+11
105618,Active,Moringa Capsules (200 capsules 200 mg) EBE,Sell-Capsules,6.15,Moringa(200Caps)EBE,19.95,,5,1,,10/26/2018,0,,45,,7.42309E+11
105619,Active,Guar Gum (1 Gallon Bucket 6.5 lb) EBE,Sell-Buckets,11.26,GuarGum(1GalBucket)EBE,29.95,,104,1,,12/6/2018,0,,31,,7.42309E+11
10562,Active,"Knock Off Mattress 2"" Twin Mattress Topper with Gel infused foam",Mattress,,KO2TOPTW,,,,,,7/24/2018,0,,,,7.42309E+11
105620,Active,Dextrose (1 Gallon Bucket 6 lb) EBE,Sell-Buckets,7.46,Dextrose(1GalBucket)EBE,24.95,,96,1,,11/29/2018,0,,31,,7.42309E+11
105621,Active,ESSENTIAL OIL GIFT BOX,Boxes,0.91,,,,,,,,0,1,31,1,
105622,Active,Ammonium Sulfate (1 Gallon Bucket 9 lbs) EBE,Sell-Buckets,9.99,AmmonSulf(1GalBucket)EBE,29.95,,144,1,,11/9/2018,0,,31,,7.42309E+11
105623,Active,Dextrose (1.5 lb Tub) EBE,Sell-Tub,3.64,Dextrose(Tub)EBE,12.95,,24,1,,10/22/2018,0,,31,,7.42309E+11
105624,Active,Mineral Oil (1 Gallon Bucket 7 lbs) POI,Sell-Powder,19.58,MineralOil(1GalBucket)POI,39.95,,128,1,,11/26/2018,0,,31,,7.42309E+11
105625,Active,Tapioca Flour (Tub 1.5 lb) EBE,Sell-Powder,3.87,TapFlour(Tub)EBE,12.95,,24,1,,10/22/2018,0,,31,,7.42309E+11
105626,Active,Malic Acid (1 Gallon Bucket 8 lb) EBE,Sell-Buckets,15.61,MalicAcid(1GalBucket)EBE,31.99,,128,1,,12/6/2018,0,,31,,7.42309E+11
105627,Active,GINGER GROUND REGAL (8 OZ) SHAKER,RAW BULK,2.26,,,pound,8,,,,0,0.5,,0.5,
105628,Active,GINGER GROUND REGAL (5 LBS),RAW BULK,15.99,,,pound,5,,,,0,5,,5,
105629,Active,Acacia Fiber (1 Gallon Bucket 5 lb) EBE,Sell-Buckets,23.67,AcaciaFiber(1GalBucket)EBE,43.95,,80,1,,11/26/2018,0,,31,,7.42309E+11
10563,Active,"Knock Off Mattress 2"" Twin XL Topper with Gel infused foam",Mattress,,KO2TOPTWXL,,,,,,7/24/2018,0,,,,7.42309E+11
105630,Active,Gum Arabic (1 Gallon Bucket 5 lb) EBE,Sell-Buckets,23.69,GumArabic(1GalBucket)EBE,42.99,,80,1,,12/6/2018,0,,31,,7.42309E+11
105631,Active,Gum Arabic (Tub 1.25 lb) EBE,Sell-Tub,7.74,GumArabic(Tub)EBE,21.75,,20,1,,12/6/2108,0,,31,,7.42309E+11
105632,Active,Guar Gum (Tub 1.5 lb) EBE,Sell-Tub,4.46,GuarGum(Tub)EBE,18.25,,24,1,,12/6/2018,0,,31,,7.42309E+11
105633,Active,Methylcellulose (2.5 oz) POI,Sell-Powder,2.78,MethylCellu(2.5oz)POI,7.99,pound,2.5,1,,10/30/2018,0,0.15625,31,0.15625,7.42309E+11
105634,Active,Soy Flour (1 Gallon Bucket 5 lbs) EBE,Sell-Buckets,7.83,SoyFlour(1GalBucket)EBE,24.95,,80,1,,10/25/2018,0,,31,,7.42309E+11
105635,Active,FLAX SEEDS WHOLE (25 LBS),RAW BULK,21.57,,,pound,25,,,,0,25,,25,
105637,Active,Turmeric (8 oz) POI,Sell-Powder,2.25,Turmeric(8oz)POI,8.15,,8,1,,10/22/2018,0,,31,,7.42309E+11
105638,Active,Turmeric (1 lb) POI,Sell-Powder,3.82,Turmeric(1 lb)POI,11.25,,16,1,,10/22/2018,0,,31,,7.42309E+11
105639,Active,Arrowroot Powder (4 oz) POI,Sell-Powder,1.41,ArrowPow(4oz)POI,5.75,,4,1,,10/22/2018,0,,31,,7.42309E+11
10564,Active,"Knock Off Mattress 2"" Full Topper with Gel infused foam",Mattress,,KO2TOPF,,,,,,7/24/2018,0,,,,7.42309E+11
105640,Active,Arrowroot Powder (1 lb) POI,Sell-Powder,2.89,ArrowPow(1lb)POI,9.95,pound,16,1,,10/22/2018,0,,31,,7.42309E+11
105641,Active,Arrowroot Powder (2 lb) POI,Sell-Powder,4.58,ArrowPow(2lb)POI,12.95,,32,1,,10/22/2018,0,,31,,7.42309E+11
105642,Active,Ground Cayenne Pepper (1 lb) POI,Sell-Powder,9.57,CayennePep(1lb)POI,12.25,,16,1,,10/22/2018,0,,31,,7.42309E+11
105643,Active,Ground Cayenne Pepper (2 lb) POI,Sell-Powder,5.93,CayennePep(2lb)POI,16.5,,,1,,10/22/2018,0,,31,,7.42309E+11
105644,Active,Ground Cayenne Pepper (3 lb) POI,Sell-Powder,8.39,CayennePep(3lb)POI,22.25,,48,1,,,0,,31,,7.42309E+11
105645,Active,Cayenne Pepper Capsules (100 Capsules 250 mg) POI,Sell-Capsules,2.99,CayennePep(100Caps)POI,9.95,,4,1,,10/22/2018,0,,45,,7.42309E+11
105646,Active,Cayenne Pepper Capsules (200 Capsules 500 mg) EBE,Sell-Capsules,5.77,CayennePep(200Caps)EBE,12.95,,8,1,,10/22/2018,0,,45,,7.42309E+11
105647,Active,Black Peppercorns (8 oz) POI,Sell-Powder,4.28,BlkPepCorn(8oz)POI,9.95,,8,1,,10/22/2018,0,,31,,7.42309E+11
105648,Active,Black Peppercorns (1 lb) POI,Sell-Powder,7.81,BlkPepCorn(1lb)POI,16.55,,16,1,,10/22/2018,0,,31,,7.42309E+11
105649,Active,Smoked Paprika (8 oz) POI,Sell-Powder,2.92,SmokPaprika(8oz)POI,9.95,,8,1,,10/22/2018,0,,31,,7.42309E+11
10565,Active,"Knock Off Mattress 2"" Queen Topper with Gel infused",Mattress,,KO2TOPQU,,,,,,7/24/2018,0,,,,7.42309E+11
105650,Active,Smoked Paprika (1 lb) POI,Sell-Powder,5.07,SmokPaprika(1lb)POI,15.75,,16,1,,10/22/2018,0,,31,,7.42309E+11
105651,Active,Almond Flour (1 Gallon Bucket 4 lbs) POI,Sell-Buckets,20.64,AlmondFlour(1GalBucket)POI,34.99,,64,1,,11/26/2018,0,,31,,7.42309E+11
105652,Active,Whole Blue English Poppy Seeds (2 lb) POI,Sell-Powder,5.08,BlueEngPoppySd(2lb)POI,19.95,,32,1,,10/22/2018,0,,31,,7.42309E+11
105653,Active,Whole Blue English Poppy Seeds (6 lb) POI (KILL),Sell-Powder,13.28,BlueEngPoppySd(6lb)POI,43.95,,96,1,,10/22/2018,0,,31,,7.42309E+11
105654,Active,Mushroom Popcorn Kernels (5 lb) POI (Closed 12/3/18),Sell-Powder,5.4,MushPopcorn(5lb)POI,15.95,,80,1,,10/22/2018,0,,31,,7.42309E+11
105655,Active,Mushroom Popcorn Kernels (15 lb) POI (Closed 12/3/18),Sell-Powder,13.76,MushPopcorn(15lb)POI,34.95,,240,1,,10/22/2018,0,,31,,7.42309E+11
105656,Active,Mineral Oil (1 Gallon 128 oz) POI,Sell-Liquid Bottles F-Style,18.53,Mineraloil128oz,38.95,oz,128,1,,8/17/2018,0,,31,,7.42309E+11
105657,Active,Methylcellulose (Tub 12 oz) EBE,Sell-Powder,11.01,MethylCellu(Tub)EBE,22.99,,12,1,,10/22/2018,0,,31,,7.42309E+11
105658,Active,Ammonium Sulfate (Tub 2.5 lb) EBE,Sell-Powder,4.49,AmmonSulf(Tub)EBE,14.95,,40,1,,,0,,31,,7.42309E+11
105659,Active,Aluminum Oxide (1 Gallon Bucket 15 lb) EBE,Sell-Buckets,27.17,AlumOxide(1GalBucket)EBE,61.95,,240,1,,11/9/2018,0,,31,,7.42309E+11
10566,Active,"Knock Off Mattress 2"" King Topper with Gel infused foam",Mattress,,KO2TOPK,,,,,,7/24/2018,0,,,,7.42309E+11
105660,Active,Aluminum Oxide (Tub 4 lb) EBE,Sell-Tub,9.08,AlumOxide(Tub)EBE,23.95,,64,1,,10/26/2018,0,,31,,7.42309E+11
105661,Active,Ashwagandha Capsules (100 Capsules 500 mg/Serving) POI,Sell-Capsules,3.39,Ashwaganha(100Caps)POI,15.49,,4,1,,10/26/2018,0,,45,,7.42309E+11
105663,Active,POLY BAG 14â€X18â€ 2MIL (1000/CASE),Packaging,0.0895,,,,,,,,0,1,,1,
105664,Active,Epsom Salt (50 lb) POI (RET),Sell-Powder,,Epsom800oz,121.5,oz,800,1,,,0,1,31,1,7.42309E+11
105665,Active,INK CARTRIDGE HP 971XL Yellow (CN628AM) High Yield,Packaging,99.99,,99.99,,,,,,0,,,,
105666,Active,INK CARTRIDGE HP 971XL Magenta High Yield (CN627AM),Packaging,,,,,,,,,0,,,,
105667,Active,Play Sand (2 lb) POI,Sell-Powder,2.06,PlaySand(2lb)POI,11.55,,32,1,,,0,,31,,7.42309E+11
105668,Active,Play Sand (1 Gallon Bucket 13 lb) EBE,Sell-Buckets,7.49,PlaySand(1GalBucket)EBE,29.95,,208,1,,11/29/2018,0,,31,,7.42309E+11
105669,Active,Play Sand (3.5 Gallon Bucket 50 lb) EBE,Sell-Buckets,25.05,PlaySand(3.5GalBucket)EBE,79.95,,800,1,,11/29/2018,0,,31,,7.42309E+11
10567,Active,"Knock Off Mattress 2"" California King Topper with Gel infused foam",Mattress,,KO2TOPCK,,,,,,7/24/2018,0,,,,7.42309E+11
105671,Active,"Copy Paper 20 Lb. 92 Bright 8 1/2"" x 11"" White 10-Ream Case (324791)",Office Supplies,31.99,,31.99,,,,,,0,,,,
105672,Active,INK CARTRIDGEHP 971XL Cyan (CN626AM) High Yield,Packaging,,,99.99,,,,,,0,,,,
105673,Active,INK CARTRIDGE HP 970XL Black High Yield (CN625AM),Packaging,,,99.99,,,,,,0,,,,
105674,Active,FILE FOLDER LETTER (100/box),Office Supplies,,,7.34,,,,,,0,,,,
105675,Active,PENS GEL-INK,Office Supplies,9.99,,9.99,,,0,,,0,,,,
105676,Active,HANGING FILE BOX WITH LID LETTER SIZE,Office Supplies,16.99,,16.99,,,,,,0,,,,
105677,Active,OFFICE CHAIR,Office Supplies,95.99,,95.99,,,,,,0,,,,
105678,Active,KEYBOARD & MOUSE COMBO,Office Supplies,23,,23,,,,,,0,,,,
105679,Active,MOUSE PAD WITH GEL WRIST,Office Supplies,4.99,,4.99,,,,,,0,,,,
10568,Active,Knock Off Pillow Hybrid For Side Back and Front Sleepers,Pillows,,KOHPIL1,,,,,,7/24/2018,0,,,,7.42309E+11
105680,Active,Sodium Tripolyphosphate (1 Gallon Bucket 5 lbs) EBE,Sell-Buckets,12.75,STPP(1GalBucket)EBE,30.95,,80,1,,,0,,,,7.42309E+11
105681,Active,WEIGHT SCALES,Office Supplies,23.99,,23.99,,,,,,0,,,,
105682,Active,INK BLACK REFILL 34 oz,Office Supplies,19.99,,19.99,,,,,,0,,,,
105683,Active,Calcium Chloride (1 Gallon Bucket 7 lb) EBE,Sell-Buckets,7.37,CalChloride(1GalBucket)EBE,26.95,,112,1,,11/16/2018,0,,31,,7.42309E+11
105684,Active,Calcium Chloride (Tub 2 lb) EBE,Sell-Tub,3.86,CalChloride(Tub)EBE,13.95,,32,1,,11/9/2018,0,,31,,7.42309E+11
105685,Active,Ammonium Bicarbonate Powder (1 Gallon Bucket 8 lb) EBE,Sell-Buckets,11.06,AmmonBiCarb(1GalBucket)EBE,34.95,,128,1,,,0,,31,,7.42309E+11
105686,Active,Titanium Dioxide (1 Gallon Bucket 5.5 lb) EBE,Sell-Buckets,18.32,TitaniumDio(1GalBucket)EBE,99.99,,88,1,,11/29/2018,0,,31,,7.42309E+11
105687,Active,Portland Cement (1 Gallon Bucket 10 lb) EBE,Sell-Buckets,6.93,PortCement(1GalBucket)EBE,28.95,,160,1,,11/26/2018,0,10,31,10,7.42309E+11
105688,Active,Monosodium Phosphate (Tub 3 lb) EBE,Sell-Tub,10.68,MonosodPhos(Tub)EBE,24.99,,48,1,,11/5/2018,0,,31,,7.42309E+11
105689,Active,White Rice Flour (1 Gallon Bucket) EBE,Sell-Buckets,8.04,WhitRiceFl(1GalBucket)EBE,23.95,,112,1,,11/26/2018,0,,31,,7.42309E+11
10569,Active,Knock Off Pillow is a foam latex and gel hybrid pillow,Pillows,,KOHPIL2,,,,,,7/24/2018,0,,,,7.42309E+11
105690,Active,Turmeric Jug (5 lb) UNP,Sell-Powder,12.55,Turmeric(5lbJug)UNP,25.95,,80,1,,12/6/2018,0,,31,,7.42309E+11
105691,Active,Ground Ginger (Shaker 8 oz) UNP,Sell-Powder,3.49,Ginger(8ozShaker)UNP,9.25,,8,1,,11/29/2018,0,,31,,7.42309E+11
105692,Active,Ginger Capsules (100 Capsules 400 mg) POI,Sell-Capsules,3,Ginger(100Caps)POI,9.99,,4,1,,10/26/2018,0,,45,,7.42309E+11
105693,Active,Yellow Pail Lid Opener (24/pack),RAW BULK,0.96,,0.96,,,0,,,0,1,,1,
105694,Active,RUBBER STAMP 3/4 x 3,Packaging,,,10.95,,,,,,0,,,,
105695,Active,RUBBER STAMP 0.5 x 2,Packaging,,,7.95,,,,,,0,,,,
105696,Active,RUBBER STAMP 1.25 x 3,Packaging,,,13.95,,,,,,0,,,,
105697,Active,PAPER TOWEL DISPENSER,Office Supplies,45.71,,,,,,,,0,,,,
105698,Active,Salt of Magnesium (1 Gallon Bucket 8 lbs) POI,Sell-Buckets,8.01,SaltofMagnes(1GalBucket)POI,25.5,oz,128,1,,11/13/2018,0,,31,,7.42309E+11
105699,Active,"WORK TABLE 30"" x 72"" 18-Gauge 304 Stainless Steel Commercial Work Table with Galvanized Legs and Undershelf",Warehouse Supplies,164.99,,,,,,,,0,,,,
10570,Active,Knock Off Piilow Cold Technology Lo-Profile,Pillows,,KOPILHYGELFO,,,,,,7/24/2018,0,,,,7.42309E+11
105700,Active,Distilled water,RAW BULK,,,,,,0,,,0,,,,
105701,Active,"POLY BAG SEALER 12"" Impulse",Packaging,112,,,,,,,,0,,,,
105702,Active,"POLY BAG SEALER 16"" Impulse",Packaging,159,,,,,,,,0,,,,
105703,Active,KLEENEX (10 boxes),Office Supplies,,,16.99,,,,,,0,,,,
105704,Active,TOILET PAPER (30 rolls),Office Supplies,,,,,,,,,0,,,,
105705,Active,DISPENSER PAPER TOWELS (16 packs),Office Supplies,,,25.99,,,,,,0,,,,
105706,Active,GLOVES (Med),RAW BULK,,,19.99,,,,,,0,,,,
105707,Active,GLOVES (large),Office Supplies,,,19.99,,,,,,0,,,,
105708,Active,DIXIE PLATES (285),Office Supplies,,,,,,,,,0,,,,
105709,Active,HANDSOAP (2 pack),Office Supplies,,,,,,,,,0,,,,
10571,Active,Knock Off Piilow Fused Foam and Gel,Pillows,,KOPILHYGELFOM,,,,,,7/24/2018,0,,,,7.42309E+11
105710,Active,HAND SOAP (2 pack),Office Supplies,,,5.99,,,,,,0,,,,
105711,Active,CUPS (200),Office Supplies,,,8.99,,,,,,0,,,,
105712,Active,GARBAGE BAGS (50 Gallon),Office Supplies,,,19.99,,,,,,0,,,,
105713,Active,SPOONS,Office Supplies,,,10.79,,,,,,0,,,,
105714,Active,CLOROX BLEACH,Office Supplies,,,,,,,,,0,,,,
105716,Active,WIRELESS MOUSE,Office Supplies,,,24.99,,,,,,0,,,,
105717,Active,Holiday Bliss Essential Oil Gift Set (4 - 15 ml bottles) POI,Sell-Essential Oils,7.83,AutumnOilKit,13.99,,8.5,1,,10/24/2018,0,,31,,7.42309E+11
105718,Active,Holiday Spice Essential Oil Gift Set (4 - 15 ml bottles) POI,Sell-Essential Oils,8.84,HolidayOilKit,14.99,,8.5,1,,10/29/2018,0,,31,,7.42309E+11
105719,Active,Classic Christmas Essential Oil Gift Set (4 - 15 ml bottles) POI,Sell-Essential Oils,8.07,ChristmasOilKit,19.99,,8.5,1,,10/14/2018,0,,31,,7.42309E+11
10572,Active,Knock Off Pillow Gel layered,Pillows,,KOPILGELSH,,,,,,7/24/2018,0,,,,7.42309E+11
105720,Active,Chukka Boots (Mauss Brown Size 7.5) San Polos Men's Model 2926,ReSALE,31.51,MaussBrown2926(Size7.5),65,,17,1,,12/11/2018,0,,31,,7.42309E+11
105721,Active,Chukka Boots (Blue Grey Size 7.5) San Polos Men's Model 2921,ReSALE,31.54,BlueGrey(Size7.5),68.99,,18,1,,12/11/2018,0,,31,,7.42309E+11
105722,Active,Six Inch Workboots (Mauss Brown Size 7.5) San Polos Men's Model 2921,ReSALE,35.04,MaussBrown2921(Size7.5),65,,19,1,,12/11/2018,0,,31,,7.42309E+11
105723,Active,Six Inch Workboots (Honey Size 7.5) San Polos Men's Model 2921,ReSALE,35.04,ChocoBrown(size7.5),68.99,,19,1,,12/11/2018,0,,31,,7.42309E+11
105724,Active,'Tis the Season Essential Oil Gift Set (4 - 15 ml bottles),Sell-Essential Oils,8.92,SeasonOilKit,16.5,,8,1,,10/29/2018,0,,31,,7.42309E+11
105725,Active,Wild Orange Oil (15 ml),Sell-Essential Oils,2.47,WildOrangeEO(15ml)POI,8.75,ml,0.5,1,0,10/30/2018,0,1,31,1,7.42309E+11
105726,Active,L-Arginine Capsules (100 Capsules 400 mg) POI,Sell-Capsules,4.33,LArginine(100Caps)POI,12.95,,4,1,,11/16/2018,0,,31,,7.42309E+11
105727,Active,PACKING FOAM 21X43,Packaging,,,,,,0,,,0,60,,60,
105728,Active,SANITARY NAPKIN RECEPTACLE BAGS (500/case),Household Cleaners,,,16.99,,,,,,0,,,,
105729,Active,WALL-MOUNT SANITARY NAPKIN RECEPTACLE,Household Cleaners,,,,,,,,,0,,,,
10573,Active,Knock Off Pillow King Gel layered Low Profile,Pillows,,KOPILGELKINGL,,,,,,7/24/2018,0,,,,7.42309E+11
105730,Active,WALL CLOCK,Office Supplies,,,85.99,,,,,,0,,,,
105731,Active,"CLOCK: 13"" JUMBO DIGITAL BATTERY OPERATED LCD DISPLAY BY TXL",Office Supplies,45,,,,,,,,0,,,,
105732,Active,"WORK TABLE: 30"" x 72"" 16-Gauge 304 Stainless Steel Commercial Work Table with Undershelf Regency",Warehouse Supplies,316.99,,,,,,,,0,,,,
105733,Active,HAND SOAP: Softsoap Hand Soap with Aloe 7.5 oz. (126012),Household Cleaners,1.99,,,,,,,,0,,,,
105734,Active,Six Inch Workboots (Honey Size 8.5) San Polos Men's Model 2921,ReSALE,35.04,ChocoBrown(size8.5),68.99,,19,1,,12/11/2018,0,,31,,7.42309E+11
105735,Active,SAFETY GLASSES ( 4/pack) 3M Virtua,Packaging,19.97,,,,,,,,0,,,,
105736,Active,Six Inch Workboots (Honey Size 8) San Polos Men's Model 2921,ReSALE,35.04,ChocoBrown(Size8)SanPolo,68.99,,19,1,,12/10/2018,0,,31,,7.42309E+11
105737,Active,Six Inch Workboots (Honey Size 9) San Polos Men's Model 2921,ReSALE,35.04,ChocoBrown(Size9)SanPolo,68.99,,19,1,,12/11/2018,0,,31,,7.42309E+11
105738,Active,BACK SUPPORT VEST Extra Large Polyester Hook-n-loop Back Support AWP,Packaging,14.98,,,,,,,,0,,,,
105739,Active,Six Inch Workboots (Honey Size 10) San Polos Men's Model 2921,ReSALE,35.04,ChocoBrown(Size10)SanPolo,68.99,,19,1,,12/11/2018,0,,31,,7.42309E+11
10574,Active,Knock Off Medium Profile King Size Pillow Gel,Pillows,,KOPILGELKINGM,,,,,,7/24/2018,0,,,,7.42309E+11
105740,Active,Six Inch Workboots (Honey Size 10.5) San Polos Men's Model 2921,ReSALE,35.04,ChocoBown(size10.5),65,,19,1,,12/11/2018,0,,31,,7.42309E+11
105741,Active,Six Inch Workboots (Honey Size 11.5) San Polos Men's Model 2921,ReSALE,35.04,ChocoBown(size11.5),65,,19,1,,12/11/2018,0,,31,,7.42309E+11
105742,Active,Six Inch Workboots (Mauss Brown Size 8.5) San Polos Men's Model 2921,ReSALE,35.04,MaussBrown2921(Size8.5),68.99,,19,1,,12/11/2018,0,,31,,7.42309E+11
105743,Active,Six Inch Workboots (Mauss Brown Size 8) San Polos Men's Model 2921,ReSALE,33.74,MaussBrown2921(Size8)SanPolo,68.99,,,1,,12/11/2018,0,,31,,7.42309E+11
105744,Active,Six Inch Workboots (Mauss Brown Size 9) San Polos Men's Model 2921,ReSALE,35.04,MaussBrown2921(Size9)SanPolo,68.99,,19,1,,12/11/2018,0,,31,,7.42309E+11
105745,Active,Six Inch Workboots (Mauss Brown Size 10) San Polos Men's Model 2921,ReSALE,35.04,MaussBrown2921(Size10)SanPolo,68.99,,19,1,,12/11/2018,0,,31,,7.42309E+11
105746,Active,Six Inch Workboots (Mauss Brown Size 10.5) San Polos Men's Model 2921,ReSALE,35.04,MaussBrown2921(Size10.5),68.99,,19,1,,12/11/2018,0,,31,,7.42309E+11
105747,Active,Six Inch Workboots (Mauss Brown Size 11.5) San Polos Men's Model 2921,ReSALE,35.04,MaussBrown2921(Size11.5),68.99,,,1,,12/11/2018,0,,31,,7.42309E+11
105748,Active,Chukka Boots (Mauss Brown Size 8.5) San Polos Men's Model 2926,ReSALE,31.51,MaussBrown2926(Size8.5),65,,17,1,,12/11/2018,0,,31,,7.42309E+11
105749,Active,Chukka Boots (Mauss Brown Size 8) San Polos Men's Model 2926,ReSALE,31.51,MaussBrown2926(Size8)SanPolo,65,,17,1,,12/11/2018,0,,31,,7.42309E+11
10575,Active,Knock Off Pillow King Gel High Profile,Pillows,,KOPILGELKINGH,,,,,,7/24/2018,0,,,,7.42309E+11
105750,Active,Chukka Boots (Mauss Brown Size 9) San Polos Men's Model 2926,ReSALE,31.51,MaussBrown2926(Size9)SanPolo,65,,17,1,,12/11/2018,0,,31,,7.42309E+11
105751,Active,Chukka Boots (Mauss Brown Size 10) San Polos Men's Model 2926,ReSALE,31.51,MaussBrown2926(Size10)SanPolo,65,,17,1,,12/11/2018,0,,31,,7.42309E+11
105752,Active,Chukka Boots (Mauss Brown Size 10.5) San Polos Men's Model 2926,ReSALE,31.51,MaussBrown2926(Size10.5),65,,17,1,,12/11/2018,0,,31,,7.42309E+11
105753,Active,Chukka Boots (Mauss Brown Size 11.5) San Polos Men's Model 2926,ReSALE,31.51,MaussBrown2926(Size11.5),65,,17,1,,12/11/2018,0,,31,,7.42309E+11
105754,Active,Chukka Boots (Blue Grey Size 8.5) San Polos Men's Model 2921,ReSALE,31.52,BlueGrey(Size8.5),68.99,,18,1,,12/11/2018,0,,31,,7.42309E+11
105755,Active,Chukka Boots (Blue Grey Size 8) San Polos Men's Model 2921,ReSALE,31.52,BlueGrey(Size8)SanPolo,68.99,,18,1,,12/10/2018,0,,31,,7.42309E+11
105756,Active,Chukka Boots (Blue Grey Size 9) San Polos Men's Model 2921,ReSALE,31.52,BlueGrey(Size9)SanPolo,68.99,,18,1,,12/10/2018,0,,31,,7.42309E+11
105757,Active,Chukka Boots (Blue Grey Size 10) San Polos Men's Model 2921,ReSALE,31.52,BlueGrey(Size10)SanPolo,68.99,,18,1,,12/10/2018,0,,31,,7.42309E+11
105758,Active,Chukka Boots (Blue Grey Size 10.5) San Polos Men's Model 2921,ReSALE,31.52,BlueGrey(Size10.5),68.99,,18,1,,12/11/2018,0,,31,,7.42309E+11
105759,Active,Chukka Boots (Blue Grey Size 11.5) San Polos Men's Model 2921,ReSALE,31.52,BlueGrey(Size11.5),68.99,,18,1,,12/11/2018,0,,31,,7.42309E+11
10576,Active,Knock Off Pillow Unique Curve Design,Pillows,,KOCURVPIL,,,,,,7/24/2018,0,,,,7.42309E+11
105760,Active,CAPSULE FILLING MACHINE 400 Holes Size #0 With Tamper Tool,Packaging,153,,,,,,,,0,,,,
105761,Active,LIGHT CORN SYRUP FOX'S 1 Gallon (4/case),RAW BULK,22.62,,,,512,0,,,0,32,,32,
105762,Active,Turmeric & Ginger Capsules (100 Capsules 350 mg) POI,Sell-Capsules,2.96,TurmGing(100Caps)POI,10.55,,4,1,,,0,,45,,7.42309E+11
105763,Active,Methylcellulose Capsules (100 Capsules 250 mg) POI,Sell-Capsules,3.39,MethylCell(100Caps)POI,11.25,,4,1,,,0,,45,,7.42309E+11
105764,Active,REFILL INK Black by BCH (16.9 oz),Packaging,15.99,,,,,,,,0,,,,
105765,Active,Yellow Plastic Pail Opener QPD,ReSALE,1.66,YellPailOpenerQPD,6.75,,0.05,1,,11/9/2018,0,,31,,7.42309E+11
105766,Active,WHOLE NUTMEG (8 OZ) SHAKER REGAL SPICE,RAW BULK,4.18,,,,8,0,,,0,0.5,,0.5,
105767,Active,GARLIC POWDER (25 LBS) REGAL BULK,RAW BULK,57.42,,,,,,,,0,25,,25,
105768,Active,Triple Fiber Plus Capsules (100 Capsules 250 mg),Sell-Capsules,2.98,TripleFiber(100Caps)POI,9.95,,4,1,,,0,,45,,7.42309E+11
105769,Active,Whole Nutmeg (8 oz Shaker) UNP,Sell-Powder,6.45,Nutmeg(8ozShaker)UNP,13.95,,8,1,,12/5/2018,0,,31,,7.42309E+11
10577,Active,Knock Off Cold Tech Pillow,Pillows,,KOCOOL,,,,,,7/24/2018,0,,,,7.42309E+11
105770,Active,COCONUT OIL LOUANA BAG IN BOX RBD (35 LBS),RAW BULK,38.4,,,pound,35,,,,0,35,,35,
105771,Active,CLOROX WIPES,Office Supplies,,,14.49,,,,,,0,,,,
105772,Active,ARROWHEAD WATER,Office Supplies,,,4.99,,,,,,0,,,,
105773,Active,MOP REFILL (2 PACK),Warehouse Supplies,,,,,,,,,0,,,,
105774,Active,"LABEL 3""X 2"" Weatherproof Polyester Laser(10/sheet)",Labels,0.4995,,,,,,250,,500,0,,0,
105775,Active,CREAM OF TARTAR SHAKER (16 oz) REGAL DO NOT BUY B/O,RAW BULK,4.91,,,pound,16,,,,0,1,,1,
105776,Active,Sodium Tripolyphosphate (50 lbs) POI,Sell-Powder,59.41,STTP50lb,189.99,pound,50,1,0,,0,50,31,50,16463997825
105777,Active,SHRINK BAND 90x40 (250/case),Containers,0.0134,M171,,,,0,,1/24/2018,0,250,,250,
105778,Active,Tea Tree Epsom Salt (1 Gallon Bucket 8 lb) EBE,Sell-Buckets,8.98,TeaTreeEpsSal(1GalBucket)EBE,24.95,,128,1,,11/6/2018,0,,31,,7.42309E+11
105779,Active,Eucalyptus Epsom Salt (1 Gallon Bucket 8 lb) EBE,Sell-Buckets,8.84,EucalyEpsSal(1GalBucket)EBE,24.95,,128,1,,11/6/2018,0,,31,,7.42309E+11
10578,Active,Knock Off Body Pillow Gel,Pillows,,KOBodGELPIL,,,,,,7/24/2018,0,,,,7.42309E+11
